text	label	rationale_label
RT @Habibies: Before and After of #NepalEarthquake. Pray for #Nepal. #NepalQuake #Earthquake http://t.co/9brmFn4gev	not_related_or_irrelevant	before§§§0.0 and§§§0.0 after§§§0.0 of§§§0.0 #nepalearthquake§§§0.0 .§§§0.0 pray§§§0.25 for§§§0.25 #nepal§§§0.25 .§§§0.0 #nepalquake§§§0.0 #earthquake§§§0.0
Nepal earthquake: Rescuers forced to dig with their bare hands in search for survivors as images show damage to… http://t.co/ASyIUXpaLd	rescue_volunteering_and_donation_effort	nepal§§§0.0 earthquake§§§0.0 :§§§0.01 rescuers§§§0.12 forced§§§0.1 to§§§0.1 dig§§§0.09 with§§§0.08 their§§§0.09 bare§§§0.09 hands§§§0.09 in§§§0.0 search§§§0.0 for§§§0.0 survivors§§§0.0 as§§§0.0 images§§§0.0 show§§§0.0 damage§§§0.0 to§§§0.0 …§§§0.0
"@AsimBajwaISPR Sir, If you need manpower for earthquake victims in Nepal, then i am available as a valunteer. I wanna help them."	not_related_or_irrelevant	sir§§§0.03 ,§§§0.03 if§§§0.03 you§§§0.03 need§§§0.03 manpower§§§0.04 for§§§0.03 earthquake§§§0.04 victims§§§0.04 in§§§0.03 nepal§§§0.03 ,§§§0.03 then§§§0.03 i§§§0.03 am§§§0.03 available§§§0.03 as§§§0.03 a§§§0.03 valunteer§§§0.04 .§§§0.03 i§§§0.03 wanna§§§0.04 help§§§0.03 them§§§0.03 .§§§0.03
Top TT #Portland (right now 81º Partly Cloudy)   ✯ #BaltimoreRiots  ✯ #MOTAVATORMONDAY  ✯ Nepal   via @disenowebccs!!	not_related_or_irrelevant	top§§§0.03 tt§§§0.03 #portland§§§0.03 (§§§0.03 right§§§0.03 now§§§0.03 81º§§§0.03 partly§§§0.03 cloudy§§§0.03 )§§§0.03 ✯§§§0.03 #baltimoreriots§§§0.03 ✯§§§0.03 #motavatormonday§§§0.03 ✯§§§0.03 nepal§§§0.03 via§§§0.03 !!§§§0.03
"RT @PlanGlobal: RT @davtox: Anxious passengers on Kathmandu bound flight fm Delhi as flight held back due to fresh 6.7 quake, Kathmandu @Pl…"	infrastructure_and_utilities_damage	:§§§0.0 anxious§§§0.0 passengers§§§0.0 on§§§0.0 kathmandu§§§0.0 bound§§§0.0 flight§§§0.0 fm§§§0.0 delhi§§§0.0 as§§§0.0 flight§§§0.33 held§§§0.34 back§§§0.33 due§§§0.0 to§§§0.0 fresh§§§0.0 6.7§§§0.0 quake§§§0.0 ,§§§0.0 kathmandu§§§0.0 …§§§0.0
[Interamericana] Adventist Church in Nepal appeals for urgent help: The president of the Seventh-day... http://t.co/F495tOu5Yb #Noticias	rescue_volunteering_and_donation_effort	[§§§0.0 interamericana§§§0.0 ]§§§0.0 adventist§§§0.1 church§§§0.1 in§§§0.1 nepal§§§0.1 appeals§§§0.1 for§§§0.1 urgent§§§0.1 help§§§0.1 :§§§0.0 the§§§0.0 president§§§0.0 of§§§0.0 the§§§0.0 seventh-day§§§0.0 ...§§§0.0 #noticias§§§0.0
RT @RashtrapatiBhvn: India committed to assist Govt. of Nepal in every way possible in dealing with situation #PresidentMukherjee	rescue_volunteering_and_donation_effort	india§§§0.12 committed§§§0.12 to§§§0.12 assist§§§0.12 govt§§§0.11 .§§§0.1 of§§§0.1 nepal§§§0.1 in§§§0.0 every§§§0.0 way§§§0.0 possible§§§0.0 in§§§0.0 dealing§§§0.0 with§§§0.0 situation§§§0.0 #presidentmukherjee§§§0.0
@thatwritingchic Please read this http://t.co/hA3zQFy54s	not_related_or_irrelevant	please§§§0.32 read§§§0.34 this§§§0.34
"RT @CanGeographers: Canadians among Mount Everest climbers hit by Nepal quake, avalanche\nhttp://t.co/ZcJNYik3w1 http://t.co/ngZUSgkaXx"	affected_people_and_evacuations	canadians§§§0.06 among§§§0.06 mount§§§0.06 everest§§§0.06 climbers§§§0.06 hit§§§0.06 by§§§0.06 nepal§§§0.06 quake§§§0.05 ,§§§0.04 avalanche§§§0.05
I have latest photos of damaged area of World Heritage Site #Nepal. Any media or organization want those?Plz contact #earthquake #Nepalquake	infrastructure_and_utilities_damage	i§§§0.0 have§§§0.0 latest§§§0.01 photos§§§0.02 of§§§0.04 damaged§§§0.13 area§§§0.13 of§§§0.12 world§§§0.12 heritage§§§0.12 site§§§0.12 #nepal§§§0.11 .§§§0.0 any§§§0.0 media§§§0.0 or§§§0.0 organization§§§0.0 want§§§0.0 those§§§0.0 ?§§§0.0 plz§§§0.0 contact§§§0.0 #earthquake§§§0.0 #nepalquake§§§0.0
Video: Aftershocks rock Kathmandu fol... http://t.co/LTxBikrBeZ via http://t.co/gtd9C6Fyfx	other_useful_information	video§§§0.11 :§§§0.12 aftershocks§§§0.13 rock§§§0.14 kathmandu§§§0.13 fol§§§0.0 ...§§§0.0 via§§§0.0
RT @ANI_news: Very big thanks to GoI…Modi sarkar zindabad: Indian stranded in Nepal #earthquake http://t.co/X43MDrIG1C	affected_people_and_evacuations	very§§§0.0 big§§§0.0 thanks§§§0.0 to§§§0.0 goi§§§0.0 …§§§0.0 modi§§§0.0 sarkar§§§0.0 zindabad§§§0.0 :§§§0.0 indian§§§0.5 stranded§§§0.5 in§§§0.0 nepal§§§0.0 #earthquake§§§0.0
*In real time *  #NepalEarthquake  India : So sad .. Bangladesh : That wasn't No ball..	not_related_or_irrelevant	*§§§0.04 in§§§0.04 real§§§0.04 time§§§0.04 *§§§0.04 #nepalearthquake§§§0.04 india§§§0.05 :§§§0.05 so§§§0.05 sad§§§0.05 ..§§§0.04 bangladesh§§§0.05 :§§§0.04 that§§§0.05 wasn't§§§0.05 no§§§0.05 ball§§§0.05 ..§§§0.04
Nepal earthquake has destroyed essential cultural heritage and killing lots of people.	infrastructure_and_utilities_damage	nepal§§§0.0 earthquake§§§0.0 has§§§0.0 destroyed§§§0.25 essential§§§0.25 cultural§§§0.25 heritage§§§0.25 and§§§0.0 killing§§§0.0 lots§§§0.0 of§§§0.0 people§§§0.0 .§§§0.0
RT @rtenews: A climber on Mount Everest captured a video of the moment an avalanche struck after the earthquake in Nepal https://t.co/ykMv8…	other_useful_information	a§§§0.0 climber§§§0.0 on§§§0.0 mount§§§0.0 everest§§§0.0 captured§§§0.03 a§§§0.07 video§§§0.08 of§§§0.07 the§§§0.08 moment§§§0.08 an§§§0.08 avalanche§§§0.08 struck§§§0.09 after§§§0.08 the§§§0.07 earthquake§§§0.07 in§§§0.0 nepal§§§0.02 …§§§0.0
RT @htTweets: Heritage razed: Twitteratis show what the Nepal quake did to these historic sites http://t.co/kphkHFcNy4 http://t.co/9DZIcz6e…	infrastructure_and_utilities_damage	heritage§§§0.0 razed§§§0.0 :§§§0.0 twitteratis§§§0.0 show§§§0.0 what§§§0.08 the§§§0.09 nepal§§§0.09 quake§§§0.09 did§§§0.11 to§§§0.11 these§§§0.11 historic§§§0.11 sites§§§0.11 …§§§0.0
"#German #France #Nepal – German, French Rescue Teams on Way to Nepal – A German rescue… http://t.co/MycZs12QCn #News #disaster"	rescue_volunteering_and_donation_effort	#german§§§0.0 #france§§§0.0 #nepal§§§0.0 –§§§0.0 german§§§0.1 ,§§§0.1 french§§§0.11 rescue§§§0.11 teams§§§0.1 on§§§0.1 way§§§0.1 to§§§0.1 nepal§§§0.09 –§§§0.0 a§§§0.0 german§§§0.0 rescue§§§0.0 …§§§0.0 #news§§§0.0 #disaster§§§0.0
RT @SylviaEken: #NepalQuake Death toll 1900 and 700 casuallties in Kathmandu valley. http://t.co/B8L6M4ERCD http://t.co/3mKXfbnY8K	injured_or_dead_people	#nepalquake§§§0.0 death§§§0.12 toll§§§0.12 1900§§§0.11 and§§§0.11 700§§§0.11 casuallties§§§0.11 in§§§0.0 kathmandu§§§0.0 valley§§§0.0 .§§§0.0
RT @third_pole: Bad weather slow government response hampers #NepalEarthquake #relief efforts in Gorkha http://t.co/sgTBKwQye2 http://t.co/…	other_useful_information	bad§§§0.19 weather§§§0.18 slow§§§0.21 government§§§0.21 response§§§0.2 hampers§§§0.0 #nepalearthquake§§§0.0 #relief§§§0.0 efforts§§§0.0 in§§§0.0 gorkha§§§0.0 …§§§0.0
China Rushes Aid to Nepal; Taiwan Is Turned Away http://t.co/hEseSA6qyd	rescue_volunteering_and_donation_effort	china§§§0.17 rushes§§§0.17 aid§§§0.18 to§§§0.16 nepal§§§0.16 ;§§§0.0 taiwan§§§0.0 is§§§0.0 turned§§§0.0 away§§§0.0
RT @PDChina: 25 of 200 Chinese stranded in a hydropower station in #Nepal were airlifted to safety on Tues by Chinese helicopter. http://t.…	affected_people_and_evacuations	25§§§0.19 of§§§0.19 200§§§0.2 chinese§§§0.21 stranded§§§0.2 in§§§0.0 a§§§0.0 hydropower§§§0.0 station§§§0.0 in§§§0.0 #nepal§§§0.0 were§§§0.0 airlifted§§§0.0 to§§§0.0 safety§§§0.0 on§§§0.0 tues§§§0.0 by§§§0.0 chinese§§§0.0 helicopter§§§0.0 .§§§0.0 .…§§§0.0
"RT @JulieA_S: 250 Israelis trekking in #Nepal still unaccounted for. If anyone has info, or needs updates about a missing person: http://t.…"	affected_people_and_evacuations	250§§§0.09 israelis§§§0.09 trekking§§§0.09 in§§§0.08 #nepal§§§0.08 still§§§0.08 unaccounted§§§0.09 for§§§0.08 .§§§0.0 if§§§0.0 anyone§§§0.0 has§§§0.0 info§§§0.0 ,§§§0.0 or§§§0.0 needs§§§0.0 updates§§§0.0 about§§§0.0 a§§§0.0 missing§§§0.0 person§§§0.0 :§§§0.0 .…§§§0.0
RT @compassion: May God grant his peace to Nepal and protect those who are bringing aid. #NepalEarthquake http://t.co/iH83NNkZen	not_related_or_irrelevant	may§§§0.05 god§§§0.05 grant§§§0.05 his§§§0.05 peace§§§0.06 to§§§0.05 nepal§§§0.05 and§§§0.05 protect§§§0.06 those§§§0.06 who§§§0.05 are§§§0.05 bringing§§§0.06 aid§§§0.06 .§§§0.04 #nepalearthquake§§§0.05
RT @ZaldeeInc: Please share Earthquake helpline numbers #NepalEarthquake #Nepal #earthquake @tinucherian http://t.co/A9pjsTGOWz	not_related_or_irrelevant	please§§§0.09 share§§§0.1 earthquake§§§0.11 helpline§§§0.11 numbers§§§0.11 #nepalearthquake§§§0.08 #nepal§§§0.08 #earthquake§§§0.07
.@RichardGSimpson a good example of spatial industry helping shape a better future! http://t.co/9r3cOgR6YP #OpenStreetMap #Pivotal2015	not_related_or_irrelevant	.§§§0.05 a§§§0.05 good§§§0.05 example§§§0.05 of§§§0.05 spatial§§§0.05 industry§§§0.05 helping§§§0.05 shape§§§0.05 a§§§0.05 better§§§0.05 future§§§0.05 !§§§0.05 #openstreetmap§§§0.05 #pivotal2015§§§0.05
"In Nepal, A Flood Of People Leave Capital To Return Home - http://t.co/yowy5O66Ez"	affected_people_and_evacuations	in§§§0.0 nepal§§§0.0 ,§§§0.0 a§§§0.1 flood§§§0.12 of§§§0.11 people§§§0.12 leave§§§0.12 capital§§§0.11 to§§§0.11 return§§§0.11 home§§§0.11 -§§§0.0
.@BobSeger Benefit concert? Kathmandu Nepal hit by major aftershock as search for survivors intensifies http://t.co/XOvhBcz39W #SmartNews	other_useful_information	.§§§0.0 benefit§§§0.0 concert§§§0.0 ?§§§0.0 kathmandu§§§0.1 nepal§§§0.11 hit§§§0.1 by§§§0.09 major§§§0.1 aftershock§§§0.1 as§§§0.0 search§§§0.0 for§§§0.0 survivors§§§0.0 intensifies§§§0.0 #smartnews§§§0.0
Dozens of Britons untraced in Nepal http://t.co/9S08ZT23O8	affected_people_and_evacuations	dozens§§§0.16 of§§§0.17 britons§§§0.17 untraced§§§0.17 in§§§0.0 nepal§§§0.0
"RT @FellowshipNWA: If you would like to make a donation toward disaster relief in Nepal, you can do so through Fellowship. http://t.co/V4lu…"	not_related_or_irrelevant	if§§§0.04 you§§§0.04 would§§§0.04 like§§§0.04 to§§§0.04 make§§§0.04 a§§§0.04 donation§§§0.05 toward§§§0.05 disaster§§§0.05 relief§§§0.05 in§§§0.04 nepal§§§0.04 ,§§§0.04 you§§§0.04 can§§§0.04 do§§§0.04 so§§§0.04 through§§§0.04 fellowship§§§0.04 .§§§0.04 …§§§0.04
RT @BritishRedCross: Aftershocks from #NepalQuake means that people are still sleeping outdoors. Rain is predicted for the next three days …	affected_people_and_evacuations	aftershocks§§§0.0 from§§§0.0 #nepalquake§§§0.0 means§§§0.0 that§§§0.0 people§§§0.2 are§§§0.2 still§§§0.2 sleeping§§§0.2 outdoors§§§0.2 .§§§0.0 rain§§§0.0 is§§§0.0 predicted§§§0.0 for§§§0.0 the§§§0.0 next§§§0.0 three§§§0.0 days§§§0.0 …§§§0.0
Opposition leader Ro Teimumu Kepa today called on the people of Fiji to unite in prayer for the people of Nepal.... http://t.co/fZ9XAQUkYQ	not_related_or_irrelevant	opposition§§§0.03 leader§§§0.03 ro§§§0.03 teimumu§§§0.03 kepa§§§0.03 today§§§0.03 called§§§0.03 on§§§0.03 the§§§0.04 people§§§0.04 of§§§0.03 fiji§§§0.03 to§§§0.04 unite§§§0.04 in§§§0.04 prayer§§§0.04 for§§§0.04 the§§§0.04 people§§§0.04 of§§§0.04 nepal§§§0.04 ....§§§0.03
"SO thankful this week for access to a working, flushing toilet, something that can't be taken for granted even on a normal day. #NepalQuake"	not_related_or_irrelevant	so§§§0.03 thankful§§§0.04 this§§§0.03 week§§§0.03 for§§§0.03 access§§§0.03 to§§§0.03 a§§§0.03 working§§§0.04 ,§§§0.03 flushing§§§0.04 toilet§§§0.04 ,§§§0.03 something§§§0.03 that§§§0.03 can't§§§0.03 be§§§0.03 taken§§§0.03 for§§§0.03 granted§§§0.03 even§§§0.03 on§§§0.03 a§§§0.03 normal§§§0.03 day§§§0.03 .§§§0.03 #nepalquake§§§0.03
"RT @BobThurman: Terrible earthquake in Nepal, thousands gone, tens of thousands more injured and devastated. Let's everyone pray... http://…"	injured_or_dead_people	terrible§§§0.0 earthquake§§§0.0 in§§§0.0 nepal§§§0.0 ,§§§0.0 thousands§§§0.09 gone§§§0.09 ,§§§0.08 tens§§§0.11 of§§§0.11 thousands§§§0.11 more§§§0.11 injured§§§0.11 and§§§0.1 devastated§§§0.1 .§§§0.0 let's§§§0.0 everyone§§§0.0 pray§§§0.0 ...§§§0.0
"RT @SushmaSwaraj: Pl RT Indian Embassy in Kathmandu Helplines no.s : +977 9851107021, 9851135141"	rescue_volunteering_and_donation_effort	pl§§§0.0 indian§§§0.0 embassy§§§0.0 in§§§0.0 kathmandu§§§0.0 helplines§§§0.35 no§§§0.0 .§§§0.0 s§§§0.0 :§§§0.0 +977§§§0.0 9851107021§§§0.0 ,§§§0.0 9851135141§§§0.0
Nepal hits me at home man :(	other_useful_information	nepal§§§0.17 hits§§§0.17 me§§§0.16 at§§§0.16 home§§§0.17 man§§§0.01 :(§§§0.01
RT @HONOUROURFORCES: Sending our prays to the people of Nepal a country that has given us the Amazing men in the Gurkhas  #NepalEarthquake …	not_related_or_irrelevant	sending§§§0.04 our§§§0.04 prays§§§0.04 to§§§0.04 the§§§0.04 people§§§0.04 of§§§0.04 nepal§§§0.04 a§§§0.04 country§§§0.04 that§§§0.04 has§§§0.04 given§§§0.04 us§§§0.04 the§§§0.04 amazing§§§0.04 men§§§0.05 in§§§0.04 the§§§0.04 gurkhas§§§0.04 #nepalearthquake§§§0.0 …§§§0.0
"RT @PaulHenryShow: ""They're living in makeshift tents, they don't have clean water &amp; food is scarce."" - @MrMikeMcRoberts #nepal #NepalQuake…"	rescue_volunteering_and_donation_effort	""§§§0.0 they're§§§0.05 living§§§0.06 in§§§0.06 makeshift§§§0.06 tents§§§0.05 ,§§§0.03 they§§§0.05 don't§§§0.06 have§§§0.06 clean§§§0.06 water§§§0.06 and§§§0.05 food§§§0.06 is§§§0.05 scarce§§§0.05 .§§§0.0 ""§§§0.0 -§§§0.0 #nepal§§§0.0 #nepalquake§§§0.0 …§§§0.0
RT @rossb82: Deeply saddened to see the destruction in Nepal today. Thoughts with @wateraidnepal and their compatriots. https://t.co/LTGWo2…	not_related_or_irrelevant	deeply§§§0.06 saddened§§§0.06 to§§§0.05 see§§§0.05 the§§§0.05 destruction§§§0.06 in§§§0.05 nepal§§§0.05 today§§§0.03 .§§§0.04 thoughts§§§0.05 with§§§0.05 and§§§0.05 their§§§0.05 compatriots§§§0.05 .§§§0.04 …§§§0.04
Nepal Earthquake collapsed buildings | Studio N: http://t.co/c4k6q05ytb via @YouTube	infrastructure_and_utilities_damage	nepal§§§0.0 earthquake§§§0.0 collapsed§§§0.5 buildings§§§0.5 |§§§0.0 studio§§§0.0 n§§§0.0 :§§§0.0 via§§§0.0
"RT @NPRrussell: The death toll from Saturday's earthquake in Nepal continues to rise: 5,693 dead and 11,538 injured. @NEoCOfficial"	injured_or_dead_people	the§§§0.04 death§§§0.04 toll§§§0.04 from§§§0.04 saturday's§§§0.04 earthquake§§§0.04 in§§§0.04 nepal§§§0.04 continues§§§0.04 to§§§0.04 rise§§§0.04 :§§§0.04 5,693§§§0.04 dead§§§0.04 and§§§0.04 11,538§§§0.05 injured§§§0.04 .§§§0.0
"So sad that there are places destroyed because of natural disaster, and other places destroyed by its own people #PrayForNepal #NotBaltimore"	infrastructure_and_utilities_damage	so§§§0.0 sad§§§0.0 that§§§0.0 there§§§0.0 are§§§0.0 places§§§0.21 destroyed§§§0.21 because§§§0.0 of§§§0.0 natural§§§0.0 disaster§§§0.0 ,§§§0.0 and§§§0.0 other§§§0.18 places§§§0.2 destroyed§§§0.2 by§§§0.0 its§§§0.0 own§§§0.0 people§§§0.0 #prayfornepal§§§0.0 #notbaltimore§§§0.0
#DebkaFile Nepal quake death toll continues to rise. Fifty Israelis still stranded  #Islamic Terrorism http://t.co/dCoTrDCtWf	injured_or_dead_people	#debkafile§§§0.0 nepal§§§0.0 quake§§§0.0 death§§§0.2 toll§§§0.21 continues§§§0.19 to§§§0.2 rise§§§0.2 .§§§0.0 fifty§§§0.0 israelis§§§0.0 still§§§0.0 stranded§§§0.0 #islamic§§§0.0 terrorism§§§0.0
RT @570News: Waterloo's @aeryonlabs sending drones to help assess quake damage in Nepal http://t.co/rvI0IJHCE0 http://t.co/DOGwOYesKV	infrastructure_and_utilities_damage	waterloo's§§§0.0 sending§§§0.0 drones§§§0.0 to§§§0.0 help§§§0.0 assess§§§0.27 quake§§§0.36 damage§§§0.37 in§§§0.0 nepal§§§0.0
Learn about #Mountain #Ecosystems #EarthQuake #Nepal 1Miin 42 Sec http://t.co/1LiJ7qg3QB	not_related_or_irrelevant	learn§§§0.07 about§§§0.07 #mountain§§§0.07 #ecosystems§§§0.07 #earthquake§§§0.07 #nepal§§§0.07 1miin§§§0.07 42§§§0.06 sec§§§0.06
RT @deltadan: My son has been found alive and is ok!  He and all of the other monks and guru are ok! #NepalEarthquake	affected_people_and_evacuations	my§§§0.11 son§§§0.12 has§§§0.11 been§§§0.12 found§§§0.12 alive§§§0.12 and§§§0.1 is§§§0.1 ok§§§0.09 !§§§0.0 he§§§0.0 and§§§0.0 all§§§0.0 of§§§0.0 the§§§0.0 other§§§0.0 monks§§§0.0 and§§§0.0 guru§§§0.0 are§§§0.0 ok§§§0.0 !§§§0.0 #nepalearthquake§§§0.0
RT @ShivAroor: Kathmandu airport open for operations. Flights to land shortly. #NepalEarthquake	infrastructure_and_utilities_damage	kathmandu§§§0.1 airport§§§0.1 open§§§0.1 for§§§0.09 operations§§§0.09 .§§§0.06 flights§§§0.07 to§§§0.07 land§§§0.07 shortly§§§0.07 .§§§0.0 #nepalearthquake§§§0.0
RT @ArutzSheva_En: #NepalQuake: Tens of Israeli Couples Stranded in #Kathmandu with Newborns http://t.co/lME7iJNdwN http://t.co/AcdEmAdWpW	affected_people_and_evacuations	#nepalquake§§§0.0 :§§§0.0 tens§§§0.17 of§§§0.16 israeli§§§0.17 couples§§§0.17 stranded§§§0.17 in§§§0.0 #kathmandu§§§0.0 with§§§0.0 newborns§§§0.0
Jannat' director Kunal Deshmukh 'safe' in quake-hit Nepal - The Indian Express http://t.co/IhZShlcS93	affected_people_and_evacuations	jannat§§§0.08 '§§§0.07 director§§§0.08 kunal§§§0.08 deshmukh§§§0.08 '§§§0.08 safe§§§0.08 '§§§0.01 in§§§0.0 quake-hit§§§0.0 nepal§§§0.0 -§§§0.0 the§§§0.0 indian§§§0.0 express§§§0.0
RT @IndianExpress: #ExpressFrontPage #earthquake Explained: How bad is the damage? How prepared was Nepal? http://t.co/hTPVijPVcr http://t.…	infrastructure_and_utilities_damage	#expressfrontpage§§§0.0 #earthquake§§§0.0 explained§§§0.0 :§§§0.0 how§§§0.18 bad§§§0.2 is§§§0.18 the§§§0.19 damage§§§0.2 ?§§§0.05 how§§§0.0 prepared§§§0.0 was§§§0.0 nepal§§§0.0 ?§§§0.0 .…§§§0.0
